LOCAL HEALTH UNIT,OPERATION NAME,ADDRESS,CITY,STATE,ZIP,MUNCIPALITY,COUNTY,VENDOR TYPE,CREATION DATE,LOCATION
NYC,HUDSON GROUP (HG) RETAIL LLC,625 8TH AVENUE,NEW YORK,NY,10018,MANHATTAN,NEW YORK CITY,STAND,05/09/2016,"625 8TH AVENUE
NEW YORK, NY 10018
(40.75617171600004, -73.99060088399995)"
NYC,MC PLACE INC,4 WEST 18TH  STREET,NEW YORK,NY,10011,NEW YORK CITY,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"4 WEST 18TH STREET
NEW YORK, NY 10011
(40.738804049000066, -73.99258198999996)"
NYC,WALGREEN EASTERN CO INC,1511 86TH STREET,BROOKLYN,NY,11228,BROOKLYN,NEW YORK CITY,PHARMACY,05/09/2016,"1511 86TH STREET
BROOKLYN, NY 11228
(40.61123306800005, -74.00913692499995)"
NYC,1296 RIVERA GROCERY INC,1296 WALTON AVENUE,BRONX,NY,10452,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"1296 WALTON AVENUE
BRONX, NY 10452
(40.837330112000075, -73.91767546899996)"
NYC,2604 FAMILY GROCERY DELI CORP,2604 CHURCH  AVENUE,BROOKLYN,NY,11226,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"2604 CHURCH AVENUE
BROOKLYN, NY 11226
(40.650632589000054, -73.95276968899998)"
NYC,NATIONAL PHARMACY CORP,4015 NATIONAL  STREET,CORONA,NY,11368,QUEENS,NEW YORK CITY,PHARMACY,05/09/2016,"4015 NATIONAL STREET
CORONA, NY 11368
(40.749099209000065, -73.86294783299996)"
NYC,SHEEPSHEAD BAY DELI & GROCERY CORP,1424 SHEEPSHEAD BAY ROAD,BROOKLYN,NY,11235,BROOKLYN,NEW YORK CITY,DELICATESSEN,05/09/2016,"1424 SHEEPSHEAD BAY ROAD
BROOKLYN, NY 11235
(40.58740355000003, -73.95445971299995)"
NYC,NG MINI MARKET CORP,3106 81ST STREET,EAST ELMHURST,NY,11370,QUEENS,NEW YORK CITY,DISCOUNT STORE,05/09/2016,"3106 81ST STREET
EAST ELMHURST, NY 11370
(40.75895796200007, -73.88697047999995)"
NYC,FINEST DELI CORP,90-50 SUTPHIN  BOULEVARD,JAMAICA,NY,11435,QUEENS,NEW YORK CITY,DELICATESSEN,05/09/2016,"90-50 SUTPHIN BOULEVARD
JAMAICA, NY 11435
(40.70163952100006, -73.80799273799994)"
NYC,CRUGER EXPRESS DELI GROCERY INC,721 BURKE  AVENUE,BRONX,NY,10467,BRONX,NEW YORK CITY,DELICATESSEN,05/09/2016,"721 BURKE AVENUE
BRONX, NY 10467
(40.87144761500008, -73.86600036599998)"
NYC,ABDULFATAH M. SHOHATEE,550 ONDERDONK AVENUE,RIDGEWOOD,NY,11385,QUEENS,NEW YORK CITY,DELICATESSEN,05/09/2016,"550 ONDERDONK AVENUE
RIDGEWOOD, NY 11385
(40.705815949000055, -73.91037573099999)"
NYC,ALI S ALZOQARI,8902 JAMAICA AVENUE,WOODHAVEN,NY,11421,QUEENS,NEW YORK CITY,DELICATESSEN,05/09/2016,"8902 JAMAICA AVENUE
WOODHAVEN, NY 11421
(40.69271301800006, -73.85537769099994)"
NYC,HERO DELI CORP,197 AVENUE T,BROOKLYN,NY,11223,BROOKLYN,NEW YORK CITY,DELICATESSEN,05/09/2016,"197 AVENUE T
BROOKLYN, NY 11223
(40.59881762200007, -73.97765383399997)"
NYC,ELVIN TEJEDA,653 LIBERTY AVENUE,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,TOBACCO RETAIL,05/09/2016,"653 LIBERTY AVENUE
BROOKLYN, NY 11207
(40.67604821700007, -73.88553471099993)"
NYC,CLOSE TO HOME DELI I CORP,4027 18TH AVENUE,BROOKLYN,NY,11214,BROOKLYN,NEW YORK CITY,DELICATESSEN,05/09/2016,"4027 18TH AVENUE
BROOKLYN, NY 11214
(40.63214803400007, -73.97409867599998)"
NYC,180 EXPRESS DELI CORP,906 EAST 180TH STREET,BRONX,NY,10460,BRONX,NEW YORK CITY,DELICATESSEN,05/09/2016,"906 EAST 180TH STREET
BRONX, NY 10460
(40.84479535500003, -73.88211270399995)"
NYC,JUAN E BRISITA,2689 PITKIN AVENUE,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"2689 PITKIN AVENUE
BROOKLYN, NY 11208
(40.675297614000044, -73.87280475099993)"
NYC,MYRTLE DELI & GROCERY INC,411 MYRTLE  AVENUE,BROOKLYN,NY,11205,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"411 MYRTLE AVENUE
BROOKLYN, NY 11205
(40.69313843800006, -73.96937970999994)"
NYC,NORTHERN BLVD DELI & GROCERY CORP,104-22 NORTHERN BOULEVARD,CORONA,NY,11368,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"104-22 NORTHERN BOULEVARD
CORONA, NY 11368
(40.75770317900003, -73.86381965199996)"
NYC,MI PUEBLITO GROCERY CORP,1133 WASHINGTON  AVENUE,BRONX,NY,10456,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"1133 WASHINGTON AVENUE
BRONX, NY 10456
(40.82925645900008, -73.90807030499997)"
NYC,LA ISLA FOOD CORP,1918 LACOMBE AVENUE,BRONX,NY,10473,BRONX,NEW YORK CITY,BAR/LOUNGE,05/09/2016,"1918 LACOMBE AVENUE
BRONX, NY 10473
(40.815603397000075, -73.85699661799998)"
NYC,LAHORE STATION STATION INC.,3602 SNYDER AVENUE,BROOKLYN,NY,11203,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"3602 SNYDER AVENUE
BROOKLYN, NY 11203
(40.64927357700003, -73.94327874799995)"
NYC,MAGIC WAY GOURMET DELI INC,643 TINTON AVENUE,BRONX,NY,10455,BRONX,NEW YORK CITY,DELICATESSEN,05/09/2016,"643 TINTON AVENUE
BRONX, NY 10455
(40.81527238600006, -73.90543386799999)"
NYC,BJ NEWSSTAND INC,670 LEXINGTON  AVENUE,NEW YORK,NY,10022,MANHATTAN,NEW YORK CITY,STAND,05/09/2016,"670 LEXINGTON AVENUE
NEW YORK, NY 10022
(40.76004560700005, -73.96981700199996)"
NYC,JAHEH MINI MARKET & DELI INC,1173 BROADWAY,BROOKLYN,NY,11221,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"1173 BROADWAY
BROOKLYN, NY 11221
(40.69272583900005, -73.92770488599996)"
NYC,R & G DELI GROCERY NY CORP,1571 SAINT JOHNS  PLACE,BROOKLYN,NY,11213,BROOKLYN,NEW YORK CITY,DELICATESSEN,05/09/2016,"1571 SAINT JOHNS PLACE
BROOKLYN, NY 11213
(40.67032777800006, -73.92554864899995)"
NYC,ROBIN GROCERY & NEWS INC.,63-37 39TH AVENUE,WOODISDE,NY,11377,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"63-37 39TH AVENUE
WOODISDE, NY 11377
(40.74661469000006, -73.90034420599994)"
NYC,EL CLON DELI GROCERY CORP,2131 BRYANT AVENUE,BRONX,NY,10460,BRONX,NEW YORK CITY,DELICATESSEN,05/09/2016,"2131 BRYANT AVENUE
BRONX, NY 10460
(40.844132166000065, -73.87837367199995)"
NYC,SARATOGA DELI & GROCERY CORP,161 SARATOGA  AVENUE,BROOKLYN,NY,11233,BROOKLYN,NEW YORK CITY,DELICATESSEN,05/09/2016,"161 SARATOGA AVENUE
BROOKLYN, NY 11233
(40.68124766300008, -73.91681530499994)"
NYC,STAY FRESH GRILL II CORP,889 BROADWAY,BROOKLYN,NY,11206,BROOKLYN,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"889 BROADWAY
BROOKLYN, NY 11206
(40.69806631500006, -73.93709559199993)"
NYC,MAIN PHARMACY INC,7271 MAIN  STREET,FLUSHING,NY,11367,QUEENS,NEW YORK CITY,PHARMACY,05/09/2016,"7271 MAIN STREET
FLUSHING, NY 11367
(40.72502889800006, -73.82079789399995)"
NYC,ZAHRA MUTHANNA AHMED GASHAN,865 HANCOCK STREET,BROOKLYN,NY,11233,BROOKLYN,NEW YORK CITY,DELICATESSEN,05/09/2016,"865 HANCOCK STREET
BROOKLYN, NY 11233
(40.685910067000066, -73.92085760399993)"
NYC,SUNNY LINDEN CORP,96-19 LINDEN BOULEVARD,OZONE PARK,NY,11417,QUEENS,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"96-19 LINDEN BOULEVARD
OZONE PARK, NY 11417
(40.67403423500008, -73.84012397799995)"
NYC,GLENOAKS DELI & GROCERY INC,253-01 UNION TURNPIKE,GLEN OAKS,NY,11004,QUEENS,NEW YORK CITY,DELICATESSEN,05/09/2016,"253-01 UNION TURNPIKE
GLEN OAKS, NY 11004
(40.74433567300008, -73.71720366899996)"
NYC,RAMONA OVIEDO,11201 FRANCIS LEWIS BOULEVARD,QUEENS VILLAGE,NY,11429,QUEENS,NEW YORK CITY,DELICATESSEN,05/09/2016,"11201 FRANCIS LEWIS BOULEVARD
QUEENS VILLAGE, NY 11429
(40.70415506300003, -73.74973954199999)"
NYC,MIGUEL A MENDEZ,792 BELMONT AVENUE,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"792 BELMONT AVENUE
BROOKLYN, NY 11208
(40.67283367500005, -73.88032594099997)"
NYC,A & S FOOD MARKET II CORP,168 MALCOLM X BLVD BOULEVARD,NEW YORK,NY,10026,MANHATTAN,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"168 MALCOLM X BLVD BOULEVARD
NEW YORK, NY 10026
(40.80357920900008, -73.94841555299996)"
NYC,KHAVASOV BROTHERS INC,40-08 QUEENS BOULEVARD,SUNNYSIDE,NY,11104,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"40-08 QUEENS BOULEVARD
SUNNYSIDE, NY 11104
(40.74360659100006, -73.92411828099995)"
NYC,J&J INTERNATIONAL NEW YORK INC,51 1ST AVENUE,NEW YORK,NY,10003,MANHATTAN,NEW YORK CITY,TOBACCO RETAIL,05/09/2016,"51 1ST AVENUE
NEW YORK, NY 10003
(40.72482930000007, -73.98735690199999)"
NYC,T.S.  DELI GROCERY INC,8019 18TH AVENUE,BROOKLYN,NY,11214,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"8019 18TH AVENUE
BROOKLYN, NY 11214
(40.61006851900004, -73.99931877499995)"
NYC,23 DELI LLC,405 WEST 23RD  STREET,NEW YORK,NY,10011,NEW YORK CITY,NEW YORK CITY,DELICATESSEN,05/09/2016,"405 WEST 23RD STREET
NEW YORK, NY 10011
(40.746557180000025, -74.00144936999999)"
NYC,MAZ'S MART CORP,2100 WILLIAMSBRIDGE  ROAD,BRONX,NY,10461,BRONX,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"2100 WILLIAMSBRIDGE ROAD
BRONX, NY 10461
(40.85567677800003, -73.85545111999994)"
NYC,FADEL DELI MART INC,685 GATES AVENUE,BROOKLYN,NY,11221,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"685 GATES AVENUE
BROOKLYN, NY 11221
(40.68750673000005, -73.93938797099997)"
NYC,107 DELI GROCERY CORP,107-05 JAMAICA AVENUE,RICHMOND,NY,11418,QUEENS,NEW YORK CITY,DELICATESSEN,05/09/2016,"107-05 JAMAICA AVENUE
RICHMOND, NY 11418
(40.695427546000076, -73.84024673299996)"
NYC,NEW 777 MINI MARKET CORP,4123 8TH AVENUE,BROOKLYN,NY,11232,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"4123 8TH AVENUE
BROOKLYN, NY 11232
(40.64565809100003, -73.99892948699994)"
NYC,CIGARVILLE INC,51 WEST 14TH STREET,NEW YORK,NY,10011,MANHATTAN,NEW YORK CITY,TOBACCO RETAIL,05/09/2016,"51 WEST 14TH STREET
NEW YORK, NY 10011
(40.737046425000074, -73.99601914899995)"
NYC,METRO MINI MARKET NY INC,6512 METROPOLITAN AVENUE,MIDDLE VILLAGE,NY,11379,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"6512 METROPOLITAN AVENUE
MIDDLE VILLAGE, NY 11379
(40.71248280100008, -73.89575177899997)"
NYC,1BOSSRK MINI MART INC,95-13 JAMAICA AVENUE,WOODHAVEN,NY,11421,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"95-13 JAMAICA AVENUE
WOODHAVEN, NY 11421
(40.69438789000003, -73.84986588199996)"
NYC,DRAGON DISCOUNT STORE INC,5923 7TH AVENUE,BROOKLYN,NY,11220,BROOKLYN,NEW YORK CITY,DISCOUNT STORE,05/09/2016,"5923 7TH AVENUE
BROOKLYN, NY 11220
(40.637067502000036, -74.01142152499995)"
NYC,ROGERS AVE DELI GROCERY CORP,159 ROGERS AVENUE,BROOKLYN,NY,11216,BROOKLYN,NEW YORK CITY,DELICATESSEN,05/09/2016,"159 ROGERS AVENUE
BROOKLYN, NY 11216
(40.67201780200003, -73.95302494099997)"
NYC,CRESCENT GOURMET DELI & GROCERY INC,2702 CRESCENT STREET,ASTORIA,NY,11102,QUEENS,NEW YORK CITY,DELICATESSEN,05/09/2016,"2702 CRESCENT STREET
ASTORIA, NY 11102
(40.77032751100006, -73.92375071899994)"
NYC,ALI DELI & GROCERY CORP.,7003 BEACH CHANNEL  DRIVE,QUEENS,NY,11692,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"7003 BEACH CHANNEL DRIVE
QUEENS, NY 11692
(40.59262451300003, -73.79919405099997)"
NYC,SRENIK INC,1379 HALSEY STREET,BROOKLYN,NY,11237,BROOKLYN,NEW YORK CITY,TOBACCO RETAIL,05/09/2016,"1379 HALSEY STREET
BROOKLYN, NY 11237
(40.695058438000046, -73.90610171099996)"
NYC,HOME PLATE FOOD CORP,210-220 NAGLE AVENUE,NEW YORK,NY,10034,NEW YORK CITY,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"210-220 NAGLE AVENUE
NEW YORK, NY 10034
(40.86228160700006, -73.92292905599999)"
NYC,SAM'S CONVENIENCE STORE INC,3972 WHITE PLAINS  ROAD,BRONX,NY,10466,BRONX,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"3972 WHITE PLAINS ROAD
BRONX, NY 10466
(40.88767417500003, -73.86041163099998)"
NYC,THT INTERNATIONAL CORP,134-34 35TH AVENUE,FLUSHING,NY,11354,QUEENS,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"134-34 35TH AVENUE
FLUSHING, NY 11354
(40.76419232600006, -73.83274905199994)"
NYC,50 STAR DELI GROCERY MARKET CORP,928 TINTON  AVENUE,BRONX,NY,10456,BRONX,NEW YORK CITY,DELICATESSEN,05/09/2016,"928 TINTON AVENUE
BRONX, NY 10456
(40.82239729300005, -73.90322867799995)"
NYC,ROMAN KLEYNBURG,1740 HYLAN BOULEVARD,STATEN ISLAND,NY,10305,STATEN ISLAND,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"1740 HYLAN BOULEVARD
STATEN ISLAND, NY 10305
(40.58633009400006, -74.09222579899995)"
NYC,1105 TINTON DELI GROCERY CORP,1105 TINTON AVENUE,BRONX,NY,10456,BRONX,NEW YORK CITY,DELICATESSEN,05/09/2016,"1105 TINTON AVENUE
BRONX, NY 10456
(40.82656407700006, -73.90154215099994)"
NYC,NOSTRAND DELI & GROCERY,1037 NOSTRAND  AVENUE,BROOKLYN,NY,11225,BROOKLYN,NEW YORK CITY,DELICATESSEN,05/09/2016,"1037 NOSTRAND AVENUE
BROOKLYN, NY 11225
(40.66294528700007, -73.95082441299996)"
NYC,QUEENS CONVENIENCE GROCERY CORP,11140 SPRINGFIELD  BOULEVARD,QUEENS VILLAGE,NY,11429,QUEENS,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"11140 SPRINGFIELD BOULEVARD
QUEENS VILLAGE, NY 11429
(40.70582326200008, -73.73964162799996)"
NYC,CASTILLO DELI GROCERY,885 4TH AVENUE,BROOKLYN,NY,11232,BROOKLYN,NEW YORK CITY,DELICATESSEN,05/09/2016,"885 4TH AVENUE
BROOKLYN, NY 11232
(40.65579823400003, -74.00271980199994)"
NYC,AZIZ EXPRESS DELI CORP,1531 BERGEN  STREET,BROOKLYN,NY,11213,BROOKLYN,NEW YORK CITY,DELICATESSEN,05/09/2016,"1531 BERGEN STREET
BROOKLYN, NY 11213
(40.67519854300008, -73.93305934799997)"
NYC,STEINWAY DELI MART INC.,2079 STEINWAY STREET,ASTORIA,NY,11105,QUEENS,NEW YORK CITY,DELICATESSEN,05/09/2016,"2079 STEINWAY STREET
ASTORIA, NY 11105
(40.77478757200004, -73.90366225699995)"
NYC,TERRA SOUTH AVENUE RETAIL CORP,700 SOUTH AVENUE,STATEN ISLAND,NY,10314,STATEN ISLAND,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"700 SOUTH AVENUE
STATEN ISLAND, NY 10314
(40.621654815000056, -74.16846569999996)"
NYC,URBAN TASTE CORP,299 3RD  AVENUE,NEW YORK,NY,10010,NEW YORK CITY,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"299 3RD AVENUE
NEW YORK, NY 10010
(40.73866302000005, -73.98321226399997)"
NYC,MI FIESTA DELI GROCERY INC,120 WEST 167TH STREET,BRONX,NY,10452,BRONX,NEW YORK CITY,DELICATESSEN,05/09/2016,"120 WEST 167TH STREET
BRONX, NY 10452
(40.83663428800003, -73.92626894899996)"
NYC,SHRI KRISHNA MINI MART INC,1586 MCDONALD AVENUE,BROOKLYN,NY,11230,BROOKLYN,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"1586 MCDONALD AVENUE
BROOKLYN, NY 11230
(40.61439498000004, -73.97416539199997)"
NYC,GOOD FORTUNE SUPERMARKET OF ELMHURST,77-00 QUEENS  BOULEVARD,ELMHURST,NY,11373,QUEENS,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"77-00 QUEENS BOULEVARD
ELMHURST, NY 11373
(40.73824790900005, -73.88630209199994)"
NYC,725 PRINCE DELI GROCERY CORP,725 NOSTRAND AVENUE,BROOKLYN,NY,11216,BROOKLYN,NEW YORK CITY,DELICATESSEN,05/09/2016,"725 NOSTRAND AVENUE
BROOKLYN, NY 11216
(40.67234648200008, -73.95023465299994)"
NYC,SKYVIEW NEWS STAND INC,4024 COLLEGE POINT  BOULEVARD,FLUSHING,NY,11354,QUEENS,NEW YORK CITY,STAND,05/09/2016,"4024 COLLEGE POINT BOULEVARD
FLUSHING, NY 11354
(40.75740484100004, -73.83406693499995)"
NYC,351 EAST 138TH STREET GROCERY CORP,351 EAST 138TH  STREET,BRONX,NY,10454,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"351 EAST 138TH STREET
BRONX, NY 10454
(40.80973726600007, -73.92427938299994)"
NYC,FULTON DELI GROCERY STORE CORP,175 NORWOOD AVENUE,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,DELICATESSEN,05/09/2016,"175 NORWOOD AVENUE
BROOKLYN, NY 11208
(40.68195863900007, -73.87915574499993)"
NYC,AKRAM F HERBY,2 BEDFORD PARK EAST BOULEVARD,BRONX,NY,10468,BRONX,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"2 BEDFORD PARK EAST BOULEVARD
BRONX, NY 10468
(40.873088686000074, -73.88906161599994)"
NYC,"207 INC, II",3867 10TH  AVENUE,NEW YORK,NY,10034,NEW YORK CITY,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"3867 10TH AVENUE
NEW YORK, NY 10034
(40.86428191300007, -73.91901466699994)"
NYC,PRESBYTERIAN DELI CORP,1230 ST NICHOLAS AVENUE,NEW YORK,NY,10032,MANHATTAN,NEW YORK CITY,DELICATESSEN,05/09/2016,"1230 ST NICHOLAS AVENUE
NEW YORK, NY 10032
(40.843243130000076, -73.93812652099996)"
NYC,GOODMARK INC,6105 39TH  AVENUE,WOODSIDE,NY,11377,QUEENS,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"6105 39TH AVENUE
WOODSIDE, NY 11377
(40.74711780100006, -73.90229391999998)"
NYC,138DELI & GROCERY CORP,651 EAST 138 STREET,BRONX,NY,10454,BRONX,NEW YORK CITY,DELICATESSEN,05/09/2016,"651 EAST 138 STREET
BRONX, NY 10454
(40.805676547000076, -73.91467888099999)"
NYC,MO S CONVENIENCE INC,6730 METROPOLITAN AVENUE,MIDDLE VILLAGE,NY,11379,BROOKLYN,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"6730 METROPOLITAN AVENUE
MIDDLE VILLAGE, NY 11379
(40.71224032300006, -73.88822006599997)"
NYC,EDIBLE KITCHEN;S INC,213 PARK AVENUE SOUTH,NEW YORK,NY,10003,NEW YORK CITY,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"213 PARK AVENUE SOUTH
NEW YORK, NY 10003
(40.73681215200003, -73.98868444499993)"
NYC,PARSONS CONVENIENCE STORE INC.,79-24 PARSONS BOULEVARD,FLUSHING,NY,11366,QUEENS,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"79-24 PARSONS BOULEVARD
FLUSHING, NY 11366
(40.720604869000056, -73.80927243299993)"
NYC,M & A DELI GROCERY,69-20 FRESH  POND ROAD,RIDGEWOOD,NY,11385,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"69-20 FRESH POND ROAD
RIDGEWOOD, NY 11385
(40.70319946800004, -73.89542697799999)"
NYC,K.R.S. GIFT STORE INC,1088 LIBERTY AVENUE,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"1088 LIBERTY AVENUE
BROOKLYN, NY 11208
(40.67835364300004, -73.86919625899998)"
NYC,MCKM CORPORATION,1400 CROSBY  AVENUE,BRONX,NY,10461,BRONX,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"1400 CROSBY AVENUE
BRONX, NY 10461
(40.840798740000025, -73.82967534199997)"
NYC,HUDSON GROUP (HG) RETAIL LLC,89 EAST 42ND STREET,NEW YORK,NY,10165,MANHATTAN,NEW YORK CITY,STAND,05/09/2016,"89 EAST 42ND STREET
NEW YORK, NY 10165
(40.75231288200007, -73.97795265299999)"
NYC,MADISON BIG APPLE GROCERY CORP,2095 MADISON  AVENUE,NEW YORK,NY,10037,NEW YORK CITY,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"2095 MADISON AVENUE
NEW YORK, NY 10037
(40.810041471000034, -73.93747438999998)"
NYC,SUNNY D'S DISCOUNT CORP,211 AVENUE M,BROOKLYN,NY,11230,BROOKLYN,NEW YORK CITY,DISCOUNT STORE,05/09/2016,"211 AVENUE M
BROOKLYN, NY 11230
(40.616597839000065, -73.97291360799994)"
NYC,LOCAL DELI INC,931 THOMAS S BOYLAND STREET,BROOKLYN,NY,11212,BROOKLYN,NEW YORK CITY,DELICATESSEN,05/09/2016,"931 THOMAS S BOYLAND STREET
BROOKLYN, NY 11212
(40.657626555000036, -73.91052451799999)"
NYC,NAHSHAL DELI & GROCERY CORP,1705 RALPH  AVENUE,BROOKLYN,NY,11236,BROOKLYN,NEW YORK CITY,DELICATESSEN,05/09/2016,"1705 RALPH AVENUE
BROOKLYN, NY 11236
(40.63507348400003, -73.91890413999994)"
NYC,ALNABIL 85 DELI GROCERY CORP,971 PROSPECT  AVENUE,BRONX NY,NY,10459,BRONX,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"971 PROSPECT AVENUE
BRONX NY, NY 10459
(40.82276527400006, -73.90037249799997)"
NYC,UNDER THE SUN DELI CORP,17223 JAMAICA  AVENUE,JAMAICA,NY,11432,QUEENS,NEW YORK CITY,DELICATESSEN,05/09/2016,"17223 JAMAICA AVENUE
JAMAICA, NY 11432
(40.707917406000035, -73.78698533799997)"
NYC,HUDSON GROUP (HG) RETAIL LLC,625 8TH AVENUE,NEW YORK,NY,10018,MANHATTAN,NEW YORK CITY,STAND,05/09/2016,"625 8TH AVENUE
NEW YORK, NY 10018
(40.75617171600004, -73.99060088399995)"
NYC,B & B VARIETY CORP,8104 15TH AVENUE,BROOKLYN,NY,11228,BROOKLYN,NEW YORK CITY,OTHER,05/09/2016,"8104 15TH AVENUE
BROOKLYN, NY 11228
(40.61414322500008, -74.00670126499995)"
NYC,MY DELI FOOD MARKET INC,109 PARK AVENUE,BROOKLYN,NY,11205,BROOKLYN,NEW YORK CITY,DELICATESSEN,05/09/2016,"109 PARK AVENUE
BROOKLYN, NY 11205
(40.696328504000064, -73.97529013199994)"
NYC,BX CONVENIENCE STORE CORP,192 E 167TH STREET,BRONX,NY,10456,BRONX,NEW YORK CITY,TOBACCO RETAIL,05/09/2016,"192 E 167TH STREET
BRONX, NY 10456
(40.83415403200007, -73.91706006699997)"
NYC,BRONX ZOO HOT DELI CORP,2325 SOUTHERN BOULEVARD,BRONX,NY,10460,BRONX,NEW YORK CITY,DELICATESSEN,05/09/2016,"2325 SOUTHERN BOULEVARD
BRONX, NY 10460
(40.85146920100004, -73.88224440899995)"
NYC,OCEAN HILL DELI CORP,1803 BROADWAY,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,DELICATESSEN,05/09/2016,"1803 BROADWAY
BROOKLYN, NY 11207
(40.68188637600008, -73.90863675499997)"
NYC,EL ESPECIAL DELI & GRILL CORP,774 ROCKAWAY  AVENUE,BROOKLYN,NY,11212,BROOKLYN,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"774 ROCKAWAY AVENUE
BROOKLYN, NY 11212
(40.66080187100005, -73.90850504899998)"
NYC,WALGREEN EASTERN CO INC,1031 WESTCHESTER AVENUE,BRONX,NY,10459,BRONX,NEW YORK CITY,PHARMACY,05/09/2016,"1031 WESTCHESTER AVENUE
BRONX, NY 10459
(40.82423587900007, -73.89286229699997)"
NYC,ALBERT'S GIFT SHOP INC,9010 DITMARS  BOULEVARD,EAST ELMHURST,NY,11369,QUEENS,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"9010 DITMARS BOULEVARD
EAST ELMHURST, NY 11369
(40.76947066100007, -73.88014158399994)"
NYC,S.M. CONVENIENCE INC,86 STANTON  STREET,NEW YORK,NY,10002,NEW YORK CITY,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"86 STANTON STREET
NEW YORK, NY 10002
(40.72152734300005, -73.98864248599995)"
NYC,BJM ASSOCIATES INC,7901 18TH  AVENUE,BROOKLYN,NY,11214,BROOKLYN,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"7901 18TH AVENUE
BROOKLYN, NY 11214
(40.61089837900005, -73.99847842499997)"
NYC,WAH YOUNG GROCERY INC,5517 FORT HAMILTON  PARKWAY,BROOKLYN,NY,11219,NEW YORK CITY,NEW YORK CITY,GROCERY SUPERMARKET,05/09/2016,"5517 FORT HAMILTON PARKWAY
BROOKLYN, NY 11219
(40.635156632000076, -74.00240394299993)"
NYC,60TH STREET CONVENIENCE INC,6001 FORT HAMILTON  PARKWAY,BROOKLYN,NY,11219,NEW YORK CITY,NEW YORK CITY,CONVENIENCE STORE,05/09/2016,"6001 FORT HAMILTON PARKWAY
BROOKLYN, NY 11219
(40.632975919000046, -74.00564412599994)"
NYC,HEIGHTS LIBERTY GROCERY & DELI INC,3890-3898 BROADWAY,NEW YORK,NY,10032,NEW YORK CITY,NEW YORK CITY,DELICATESSEN,05/09/2016,"3890-3898 BROADWAY
NEW YORK, NY 10032
(40.83746359500003, -73.94222241399996)"
